business_id	user_id	cool	funny	useful	stars	sentiment	negative	neutral	positive	compound
83mGJa2PVXVo5yN612XbIQ	uEnyMOFXETDr-I2nM9Vc6g	0	0	1	5.0	{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.9502}	0.0	0.849	0.151	0.9502
ujHiaprwCQ5ewziu0Vi9rw	MuhUC0v3qBBTj6D2DO0H_w	0	0	1	3.0	{'neg': 0.058, 'neu': 0.785, 'pos': 0.156, 'compound': 0.9427}	0.058	0.785	0.156	0.9427
b0Xy5VEwRNWqglfxy5Anlg	eLzaX8tArcVTI9qOrZxHJw	1	0	1	2.0	{'neg': 0.095, 'neu': 0.819, 'pos': 0.086, 'compound': -0.0654}	0.095	0.819	0.086	-0.0654
ygZSfAsnlztdeWZOlJA2Ug	QPS8x5UbSNbVhZUQA7WHGg	0	0	0	5.0	{'neg': 0.092, 'neu': 0.627, 'pos': 0.28, 'compound': 0.969}	0.092	0.627	0.28	0.969
6sATfFam9_q9uod0I2aCsg	d3EqggaHzuON2t7k1Z30Fg	0	0	0	4.0	{'neg': 0.011, 'neu': 0.825, 'pos': 0.164, 'compound': 0.9835}	0.011	0.825	0.164	0.9835
0NT3Hhu2RcAmFKBy2BiRmQ	1i9EwposG7o336NYLixnVQ	0	0	0	2.0	{'neg': 0.07, 'neu': 0.841, 'pos': 0.089, 'compound': 0.9049}	0.07	0.841	0.089	0.9049
y85X24N89dQgbEfGNuj2WQ	SK-b2PD5s446qGpbHMaPJw	0	0	2	2.0	{'neg': 0.19, 'neu': 0.757, 'pos': 0.054, 'compound': -0.7494}	0.19	0.757	0.054	-0.7494
s2SKj_RhbvnP2Ew8TJuy7A	HZ101trzo32Emd1dp5NkkA	0	0	0	2.0	{'neg': 0.22, 'neu': 0.646, 'pos': 0.134, 'compound': -0.6217}	0.22	0.646	0.134	-0.6217
hl6s4hGsJDcRhHIWrSM-UA	rNKtD7VXBSTdlv59nyBY-Q	0	0	0	5.0	{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9324}	0.0	0.611	0.389	0.9324
T2DvmUw_JUREb-rsDk3LBQ	Lg7qzUJLB3HqOMuQVe5QBw	0	0	1	3.0	{'neg': 0.026, 'neu': 0.808, 'pos': 0.165, 'compound': 0.904}	0.026	0.808	0.165	0.904
PEME4n5gT8vJ14edzqoV_Q	GwQzCkuKAs7YJvx4B7rK9A	0	0	9	1.0	{'neg': 0.458, 'neu': 0.492, 'pos': 0.05, 'compound': -0.9747}	0.458	0.492	0.05	-0.9747
HhVmDybpU7L50Kb5A0jXTg	8NNaJaSD60s1rDHPo4laNQ	1	0	1	4.0	{'neg': 0.018, 'neu': 0.769, 'pos': 0.213, 'compound': 0.9831}	0.018	0.769	0.213	0.9831
HhyxOkGAM07SRYtlQ4wMFQ	VmPF-jAsqbMpUmKPnBS7Ng	0	0	2	5.0	{'neg': 0.086, 'neu': 0.534, 'pos': 0.38, 'compound': 0.9467}	0.086	0.534	0.38	0.9467
Nk5eXr4NCaLn_S3htk_cig	1UHD8hJnIBCAzOZoJaD_9Q	0	0	1	5.0	{'neg': 0.019, 'neu': 0.83, 'pos': 0.151, 'compound': 0.936}	0.019	0.83	0.151	0.936
7EZ4Eu7YJ1ltRCC5jXFJrQ	jx8xGprSDBA_3M8uM_x8FA	0	0	1	1.0	{'neg': 0.391, 'neu': 0.609, 'pos': 0.0, 'compound': -0.7717}	0.391	0.609	0.0	-0.7717
lUG4i-s3zNFY1f6bEnTfqg	W_TGheQtBxjXYDJvir8MRQ	1	0	2	5.0	{'neg': 0.019, 'neu': 0.623, 'pos': 0.358, 'compound': 0.989}	0.019	0.623	0.358	0.989
ujfIrNpNM9D020nPL4znRQ	wNQQDfTAO-r45dyZYj1APA	0	0	0	1.0	{'neg': 0.184, 'neu': 0.764, 'pos': 0.052, 'compound': -0.7506}	0.184	0.764	0.052	-0.7506
57nuqvG7IYS58-WAalEH3w	bJ9JnroYXtpbIbJBp2zFTw	0	0	0	2.0	{'neg': 0.068, 'neu': 0.787, 'pos': 0.145, 'compound': 0.9315}	0.068	0.787	0.145	0.9315
IyVdd_IqwUtzQDTxw2W9qw	Y_c5TdGJBiZ3O8-BkQmGXA	0	0	0	1.0	{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.7797}	0.127	0.873	0.0	-0.7797
Ql5npMMRWKurN99tgA-g5w	4v0vBwesH-OaVCZCuFql0A	0	0	0	5.0	{'neg': 0.026, 'neu': 0.765, 'pos': 0.209, 'compound': 0.9938}	0.026	0.765	0.209	0.9938
XZxJ4fG-4a3PP9VP5jvDWw	SWopV-9nKx2mpMPcXJvx_Q	0	0	0	4.0	{'neg': 0.08, 'neu': 0.744, 'pos': 0.176, 'compound': 0.7334}	0.08	0.744	0.176	0.7334
pTbkdBDDKxNVjKUZ_6RAug	eChHYpMN1EwKH0M6QJ6Trg	0	3	0	1.0	{'neg': 0.311, 'neu': 0.689, 'pos': 0.0, 'compound': -0.9477}	0.311	0.689	0.0	-0.9477
WTi4ZE99EGuoI3P27vpH8g	U3Y7xT8KZwQilb__FGHeIQ	1	1	0	4.0	{'neg': 0.03, 'neu': 0.797, 'pos': 0.173, 'compound': 0.9973}	0.03	0.797	0.173	0.9973
EdY6q0CO2mlATpoTFkvHAw	MoKQthJiJxDSqykltxZCDg	0	0	0	5.0	{'neg': 0.016, 'neu': 0.702, 'pos': 0.283, 'compound': 0.9788}	0.016	0.702	0.283	0.9788
l1bRQosRdqGemBnuQB5F6A	YgjByBkDedeTAwM7Va555A	1	0	1	5.0	{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.926}	0.0	0.743	0.257	0.926
kPfhSK0kcUmOTmC5DEjaDw	n_zJNVFWUwyzryuFf1v9pw	0	0	1	2.0	{'neg': 0.045, 'neu': 0.795, 'pos': 0.161, 'compound': 0.9965}	0.045	0.795	0.161	0.9965
t-LnJne10SHAWATKYdQdJQ	MAEzM7sQTBhdVgf-SP2Lug	0	0	1	4.0	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.9801}	0.0	0.834	0.166	0.9801
XYIPXJ9parr9FtvvcGI1SA	4QSCpQLo1xgPYrF7-gLs1g	0	0	0	4.0	{'neg': 0.013, 'neu': 0.742, 'pos': 0.246, 'compound': 0.9899}	0.013	0.742	0.246	0.9899
I2ICTCvPIfElZUr_v0KhzA	ga_05brEylDLIabc3lZOgA	2	3	4	2.0	{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.9194}	0.0	0.794	0.206	0.9194
sAECe_xFCi_oYjshoea8yg	x1YHuycf-UOp6k8Uxq3pNQ	0	0	0	5.0	{'neg': 0.078, 'neu': 0.823, 'pos': 0.1, 'compound': 0.416}	0.078	0.823	0.1	0.416
a0ajcnjcgojF_61pLpAbzQ	oaaEXgQ3x51cXE3GTXrT1Q	4	7	2	4.0	{'neg': 0.015, 'neu': 0.887, 'pos': 0.098, 'compound': 0.9281}	0.015	0.887	0.098	0.9281
9YvMXOUYfqmbJkXU4pAsTg	U6MkHGNWKMVWR8TO31QzeA	0	0	2	5.0	{'neg': 0.036, 'neu': 0.739, 'pos': 0.225, 'compound': 0.937}	0.036	0.739	0.225	0.937
PJerxJc0SN9h6hXlqSQc5w	-d2xPMwNchb7Mq62YCXnpg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.8881}	0.0	0.439	0.561	0.8881
9vub2LM7Djy8P-LPumcLXA	q6kevtRnOjIuJ8rsJs0WBg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.368, 'pos': 0.632, 'compound': 0.9473}	0.0	0.368	0.632	0.9473
jNIW22ewCytfZl7BiBnZXg	cCtB72I6FfLDcU7Zk67N9g	0	0	0	5.0	{'neg': 0.035, 'neu': 0.66, 'pos': 0.305, 'compound': 0.9585}	0.035	0.66	0.305	0.9585
f_eiOrEcMnkHB7GvQVOHkQ	Qzczd_uCbE7YpDt5h8VsdQ	0	0	0	5.0	{'neg': 0.044, 'neu': 0.547, 'pos': 0.409, 'compound': 0.976}	0.044	0.547	0.409	0.976
U7VcRpxVEdJq1sTaP9hAsw	8g_iMtfSiwikVnbP2etR0A	0	0	0	5.0	{'neg': 0.04, 'neu': 0.758, 'pos': 0.202, 'compound': 0.8614}	0.04	0.758	0.202	0.8614
2KNH2fCFd3bB8787Tlo6vw	9vq4QFhCaApZrEHCgajemw	0	0	1	1.0	{'neg': 0.04, 'neu': 0.885, 'pos': 0.075, 'compound': 0.7871}	0.04	0.885	0.075	0.7871
-jdNqqzF1Dbve04oEd4jww	ZRHA69jJLXQ1TrwL1yBT9Q	0	0	0	4.0	{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8271}	0.0	0.661	0.339	0.8271
O6-BlCviQBIEcGW4ll6ZsQ	zePHbk3IdkCYdWgYwib1yw	0	0	1	4.0	{'neg': 0.144, 'neu': 0.696, 'pos': 0.16, 'compound': 0.1222}	0.144	0.696	0.16	0.1222
fbQaKW0Lte0JQ_opbnjdKg	4Tg4Z1fnt10vLHQScRfDnA	1	0	0	5.0	{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.9468}	0.0	0.64	0.36	0.9468
Wxxvi3LZbHNIDwJ-ZimtnA	2NFRbCDggM0GknpKK5U0nQ	0	0	2	5.0	{'neg': 0.022, 'neu': 0.647, 'pos': 0.33, 'compound': 0.9589}	0.022	0.647	0.33	0.9589
Iqu5Attfz1QC6d6A81H5aw	OVnfDg-KuGWyDocYdKkmPQ	1	0	0	5.0	{'neg': 0.029, 'neu': 0.808, 'pos': 0.162, 'compound': 0.9686}	0.029	0.808	0.162	0.9686
7eQoxWr9RzyCB9IFvqHUPA	_jYEC7fvqTxu5R2jhk_NDQ	0	0	1	4.0	{'neg': 0.041, 'neu': 0.782, 'pos': 0.177, 'compound': 0.9567}	0.041	0.782	0.177	0.9567
FMOWO7_mj8lSZnV3WqpGiA	xTBUId9XTSXh6ZNgz_GPjQ	1	2	2	5.0	{'neg': 0.042, 'neu': 0.767, 'pos': 0.192, 'compound': 0.9961}	0.042	0.767	0.192	0.9961
j9bWpCRwpDVfwVT_V85qeA	NtF-0oHNy67kIrJIorhcHw	0	0	0	5.0	{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.8748}	0.0	0.804	0.196	0.8748
oAngC9V69vyzBVYwKEJQaw	6_zzyilGwhlah20IBujlbA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8228}	0.0	0.751	0.249	0.8228
i6hWP3si97eKQl_JyK8L3w	_6qzYTyQ3lV9DJqoep7_og	0	0	4	3.0	{'neg': 0.034, 'neu': 0.862, 'pos': 0.104, 'compound': 0.8466}	0.034	0.862	0.104	0.8466
c8M0snWaVUIw9ct_r9a7vw	yj4L0JFEO7Wkto3vv3Rm4g	0	0	0	5.0	{'neg': 0.137, 'neu': 0.559, 'pos': 0.304, 'compound': 0.4005}	0.137	0.559	0.304	0.4005
V9vv0Me8RDKVGcRwn5dYmQ	8s4KeYRdcRtMSt9CLQh7oA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.9611}	0.0	0.617	0.383	0.9611
qBRlwvEuAeTBh_yQLJ4ZVg	Wc5L6iuvSNF5WGBlqIO8nw	2	1	2	3.0	{'neg': 0.014, 'neu': 0.828, 'pos': 0.157, 'compound': 0.9209}	0.014	0.828	0.157	0.9209
drLbXX7aRs7_1QAIVfvM_Q	hjc5By9uxO1eBUnRlycZ9g	2	1	9	5.0	{'neg': 0.057, 'neu': 0.748, 'pos': 0.194, 'compound': 0.9945}	0.057	0.748	0.194	0.9945
-bd4BQcl1ekgo7avaFngIw	VzDMDJ_ACO68imsoUlJYUw	0	0	2	5.0	{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.921}	0.0	0.603	0.397	0.921
0RNiVZcJwTIs-gdreHob1w	rL7aFlV4q2y71TRpWM7ZNA	0	0	1	5.0	{'neg': 0.07, 'neu': 0.699, 'pos': 0.231, 'compound': 0.8946}	0.07	0.699	0.231	0.8946
NczmALAiqjAjKGJJMHtdaQ	8C3Yahhv1fksp3FIQmLGlQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4201}	0.0	0.917	0.083	0.4201
HOarFvVeMrdrikfjf7-uGQ	hRpirSmpSQ1qZp5o8iSNKg	3	0	3	5.0	{'neg': 0.091, 'neu': 0.7, 'pos': 0.209, 'compound': 0.9399}	0.091	0.7	0.209	0.9399
cf0LXwdYZ_9y0BVK-un9ow	bFB1NLc97YUTedla8BBKvg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.9442}	0.0	0.463	0.537	0.9442
Kbbm6Vd5UdbP10dwjBghRw	7AKWPQLa4QxKOVE_FBRtUA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.8987}	0.0	0.745	0.255	0.8987
RWe8zLyu1kxUC85c5CIAmA	qFAtBn5k3hw0RZcKRj090g	0	0	2	4.0	{'neg': 0.055, 'neu': 0.727, 'pos': 0.218, 'compound': 0.9867}	0.055	0.727	0.218	0.9867
Xg5qEQiB-7L6kGJ5F4K3bQ	J--Ad9iL14pWZT9w17mt_w	0	0	0	5.0	{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9549}	0.0	0.716	0.284	0.9549
YRyYbOSwvHkZsZOLv98oQg	CZvAt-h0YkNvA4spte0MkA	1	0	0	5.0	{'neg': 0.106, 'neu': 0.82, 'pos': 0.074, 'compound': -0.8799}	0.106	0.82	0.074	-0.8799
VoXUt6TIJWyIf_lihbN5xQ	jJKirx_OVZCFL-wHw43Y2w	0	0	0	5.0	{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.9299}	0.0	0.42	0.58	0.9299
osSwv6CJy5hDKQdOKeyTow	3WljSx6mjSA_65eVbkWQGg	0	0	1	3.0	{'neg': 0.019, 'neu': 0.766, 'pos': 0.215, 'compound': 0.971}	0.019	0.766	0.215	0.971
K0SCG-CrzVJ4CzKZIQYqFg	uMeSBbQaP0waX2750AX-8w	0	0	2	5.0	{'neg': 0.02, 'neu': 0.8, 'pos': 0.18, 'compound': 0.9697}	0.02	0.8	0.18	0.9697
F4k0RVMbEPfo5a372q-m8g	3pWiwdE-75SFEpUIHtJGFg	0	0	0	1.0	{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.8007}	0.0	0.849	0.151	0.8007
Bm6GI7Fr1lyAPPbBSRj-4A	AX_07nfT7U-xSF5kKnR7og	1	1	2	5.0	{'neg': 0.021, 'neu': 0.672, 'pos': 0.307, 'compound': 0.9712}	0.021	0.672	0.307	0.9712
c9SKd0bIR6nNzXOVCbOi_A	G24i0CV2pOHoi-JTjCejaA	1	2	4	3.0	{'neg': 0.031, 'neu': 0.865, 'pos': 0.104, 'compound': 0.989}	0.031	0.865	0.104	0.989
BdSCZkjNh_Y6nmI_9TPn2Q	Vv6rUs1S8LqIRFFyf0Bq3w	0	0	0	1.0	{'neg': 0.106, 'neu': 0.749, 'pos': 0.145, 'compound': 0.2249}	0.106	0.749	0.145	0.2249
SgG5E7PUrCIsEMP0BVSlTg	u7UaLSwFyxVOjD8n6V4ROA	2	2	6	4.0	{'neg': 0.028, 'neu': 0.856, 'pos': 0.116, 'compound': 0.9643}	0.028	0.856	0.116	0.9643
qsJkjQoM3Hdg6Gtqp2S9_w	bkcWR-bVxx4wjRkjZdUfNQ	1	1	2	4.0	{'neg': 0.041, 'neu': 0.844, 'pos': 0.115, 'compound': 0.8037}	0.041	0.844	0.115	0.8037
l05LgrUKL7mNgFPZvcFd6g	duDh9hjXHyeoc4rRczG2XA	0	0	1	5.0	{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.975}	0.0	0.572	0.428	0.975
7UiHqd4EwgWJcZGrsn-4gA	7S9acIvCce30I5d1xq4CaQ	0	0	1	2.0	{'neg': 0.153, 'neu': 0.729, 'pos': 0.118, 'compound': -0.7779}	0.153	0.729	0.118	-0.7779
ePt0qmZgU-fjqMoM1M2U3Q	8v18jKnsmG6kT-2G-EtTWw	0	0	1	4.0	{'neg': 0.06, 'neu': 0.648, 'pos': 0.292, 'compound': 0.8519}	0.06	0.648	0.292	0.8519
kXlZBJtzG-LrBnXGmrJWtw	yK_WOwDLP8c87hNXVWZBhg	0	0	0	1.0	{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.8908}	0.474	0.526	0.0	-0.8908
XXW_OFaYQkkGOGniujZFHg	Zd9yXq-jCeZTGhXdIyGs0Q	0	0	0	5.0	{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.8478}	0.0	0.566	0.434	0.8478
-YHRebUdST9k2kzzbMiIHA	v57utK8MpR91u15eV8XJFQ	0	0	0	1.0	{'neg': 0.065, 'neu': 0.914, 'pos': 0.021, 'compound': -0.5673}	0.065	0.914	0.021	-0.5673
R4pI7oeAhg1aaGbn9Pv0Sg	aiKbXyRy-WxJNMCussaefg	0	0	2	2.0	{'neg': 0.207, 'neu': 0.513, 'pos': 0.28, 'compound': 0.9102}	0.207	0.513	0.28	0.9102
iznuYVvpcBC3JGeWEoV0FQ	53bZ_EsXH71L7iFs5MP9_w	0	0	1	4.0	{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.6369}	0.0	0.896	0.104	0.6369
ZLNNXEZaCMhXuUovRTIGTw	pEq8tCfSBD4sIp6MohlRBg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.9627}	0.0	0.462	0.538	0.9627
y-Iw6dZflNix4BdwIyTNGA	os832o4NXDKxcTYEBN1Mmg	0	0	0	4.0	{'neg': 0.055, 'neu': 0.741, 'pos': 0.204, 'compound': 0.8633}	0.055	0.741	0.204	0.8633
r5PLDU-4mSbde5XekTXSCA	kO3CEbS8vbbaQh7zAVXM9g	0	0	0	5.0	{'neg': 0.094, 'neu': 0.613, 'pos': 0.293, 'compound': 0.8854}	0.094	0.613	0.293	0.8854
hRFKKf8jBnn4paxnNUK1hA	LrySDNLK08Ye9u_XlWbylg	0	0	5	1.0	{'neg': 0.103, 'neu': 0.821, 'pos': 0.075, 'compound': -0.4592}	0.103	0.821	0.075	-0.4592
FUfhU3aUnzTycLjRvImZBg	3aQHrbFqIU8Fm5dHe1gtqA	0	1	1	1.0	{'neg': 0.069, 'neu': 0.874, 'pos': 0.057, 'compound': 0.128}	0.069	0.874	0.057	0.128
d8lmIZIqmBC9oPM8y1dc7Q	93SrlvyYLU4USGp0ij3HcQ	0	1	0	1.0	{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.6643}	0.28	0.72	0.0	-0.6643
Nij4CYtvuK9NlNSje9lSwg	yL2hOjz9y6m5Y8QSXmjtVg	0	1	3	5.0	{'neg': 0.146, 'neu': 0.6, 'pos': 0.254, 'compound': 0.8781}	0.146	0.6	0.254	0.8781
pJsJBzOeBIV9pOWMuq-vMw	g23xx_BkRti4H-zmbhnEKg	5	7	10	5.0	{'neg': 0.096, 'neu': 0.772, 'pos': 0.132, 'compound': 0.9459}	0.096	0.772	0.132	0.9459
nsEO3MRzYLKfgtID7gvArw	mnql7kJmrfWcDYExurNcFw	1	1	1	2.0	{'neg': 0.071, 'neu': 0.728, 'pos': 0.2, 'compound': 0.7537}	0.071	0.728	0.2	0.7537
N9oZ9GDPf65x6zv7fsKJvA	JMTawnbIv1j58tRlTpgygw	0	0	0	5.0	{'neg': 0.065, 'neu': 0.74, 'pos': 0.195, 'compound': 0.8809}	0.065	0.74	0.195	0.8809
8lZtLSeJVg28Gb75iklmmQ	Uo6OQK6etUOGnhRAbGY1Tw	0	0	2	1.0	{'neg': 0.063, 'neu': 0.886, 'pos': 0.051, 'compound': 0.1635}	0.063	0.886	0.051	0.1635
aW5-r8URYODCCyIIAk_1CQ	CzRG-PLSzpNS4bsnHPEt9Q	0	1	1	4.0	{'neg': 0.067, 'neu': 0.773, 'pos': 0.16, 'compound': 0.8131}	0.067	0.773	0.16	0.8131
z6puJBjp677RIcu8pQbjFA	TLkzxKT5-EsyKtiV-AzH_Q	0	0	0	5.0	{'neg': 0.071, 'neu': 0.836, 'pos': 0.093, 'compound': 0.6647}	0.071	0.836	0.093	0.6647
77h11eWv6HKJAgojLx8G4w	bN6UseZXMzjmqiofFSorbw	0	0	0	4.0	{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.829}	0.0	0.749	0.251	0.829
d_L-rfS1vT3JMzgCUGtiow	vKW-aOSxASwkQCDZhw-5GA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9349}	0.0	0.708	0.292	0.9349
DCH7rdGj1G4gM73S8IjLag	3n7udMf0jLa38ZPrG3JM3w	0	1	1	4.0	{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9818}	0.0	0.5	0.5	0.9818
ujHiaprwCQ5ewziu0Vi9rw	cF3f4JQJ_N2IcEfTAM1-dA	0	0	0	3.0	{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.3412}	0.058	0.942	0.0	-0.3412
dzSDuKq3p9s84I61GSfA6A	C6ktcKtaj62akb8X0CqAWg	0	1	1	3.0	{'neg': 0.045, 'neu': 0.774, 'pos': 0.181, 'compound': 0.9634}	0.045	0.774	0.181	0.9634
5SiHMFPhwuWZ4VaZB13Hzw	s8juXwAGsxMXSjFUpPfheA	1	0	1	5.0	{'neg': 0.041, 'neu': 0.823, 'pos': 0.136, 'compound': 0.9446}	0.041	0.823	0.136	0.9446
P6paPwtYXcwn4vbSXViIaQ	Rw8MlYchlt6s6aNAWDfxrA	0	0	4	3.0	{'neg': 0.042, 'neu': 0.828, 'pos': 0.129, 'compound': 0.9622}	0.042	0.828	0.129	0.9622
1Epby_tsFDci4sP0Nbjwsw	HGaeDTDlhls41lLlSoRh3g	1	1	1	3.0	{'neg': 0.041, 'neu': 0.889, 'pos': 0.07, 'compound': 0.5232}	0.041	0.889	0.07	0.5232
UkCVoAhBp-JUCYyld8lE9Q	7o473jeLWW-zgKN-QYzOyw	1	0	0	4.0	{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6436}	0.0	0.76	0.24	0.6436
4xnVH2jTVwrsO88q_jHWWw	yaBIVHDxaUBN2YHQ8-YiuQ	0	0	3	3.0	{'neg': 0.026, 'neu': 0.778, 'pos': 0.197, 'compound': 0.992}	0.026	0.778	0.197	0.992
HhVmDybpU7L50Kb5A0jXTg	xZAmw5gihOVO4duMN2Ju6Q	1	1	1	3.0	{'neg': 0.057, 'neu': 0.773, 'pos': 0.169, 'compound': 0.9956}	0.057	0.773	0.169	0.9956
fhvLEIKdL8Xw3ZKrHCPcpA	GdnJtqYWVSBAjya-WdN5RQ	0	0	0	5.0	{'neg': 0.06, 'neu': 0.618, 'pos': 0.322, 'compound': 0.8975}	0.06	0.618	0.322	0.8975
usmGI198mrIsZXtTzkXa3A	nj3Nt99XPfB1coB92wGLUQ	0	0	10	5.0	{'neg': 0.019, 'neu': 0.739, 'pos': 0.242, 'compound': 0.976}	0.019	0.739	0.242	0.976
lUG4i-s3zNFY1f6bEnTfqg	6a68uJTE0vCNdHfDGv2uyw	0	0	0	5.0	{'neg': 0.053, 'neu': 0.675, 'pos': 0.272, 'compound': 0.9483}	0.053	0.675	0.272	0.9483
gU9_PUEdOOoBaSM49SRObg	GSIYvrnNS3LYfATk0WD8vQ	1	1	1	5.0	{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.9351}	0.0	0.722	0.278	0.9351
1qwkbN3wu3AGDxMTXVz2gA	w51xb8Sajlz3f7hbc95HnA	0	1	4	1.0	{'neg': 0.251, 'neu': 0.681, 'pos': 0.068, 'compound': -0.9777}	0.251	0.681	0.068	-0.9777
WA0S3SRTaqPZLb-KYk9u6Q	CQ3rWwA2EO31LB4YtB1j6A	1	2	6	5.0	{'neg': 0.042, 'neu': 0.695, 'pos': 0.263, 'compound': 0.9759}	0.042	0.695	0.263	0.9759
vxayRNC0ciblv2ZRiJ9_eg	fkMiipV4j_DG5nSoBnZvbg	0	0	3	5.0	{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.9947}	0.0	0.817	0.183	0.9947
Bs_AR85Lm4eiHXAfeaKnVA	XtSohUCOfVgg2gbTmiRmSA	1	4	8	1.0	{'neg': 0.038, 'neu': 0.868, 'pos': 0.094, 'compound': 0.7504}	0.038	0.868	0.094	0.7504
zidkKI_N1OPxsiddTOQH_Q	PXe-x5SAMzAEn8EOBCVgeA	1	0	2	4.0	{'neg': 0.028, 'neu': 0.844, 'pos': 0.129, 'compound': 0.7973}	0.028	0.844	0.129	0.7973
csuXB5DPzIe0Z2yKGkWOBw	FiItYnC8sX-scevsRpenAg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.986}	0.0	0.76	0.24	0.986
qmymSqVwHYRqdwfcBatzpQ	bgJLZAEaB04x9UQIm3sATQ	4	3	4	5.0	{'neg': 0.016, 'neu': 0.791, 'pos': 0.192, 'compound': 0.9767}	0.016	0.791	0.192	0.9767
74C1z6cqEdvJVgETTcEodw	05MzQIDEIxgm_uPLoi20dQ	0	0	0	5.0	{'neg': 0.012, 'neu': 0.77, 'pos': 0.218, 'compound': 0.9754}	0.012	0.77	0.218	0.9754
aeBJBtgRRHqyU1cnyaVNoA	eWyhZ-114SqkZkG0RyJG9A	0	0	1	4.0	{'neg': 0.126, 'neu': 0.635, 'pos': 0.239, 'compound': 0.9582}	0.126	0.635	0.239	0.9582
poerzgU80J5Wzy2x3YGSOw	o9BOICUiqka03XO_J8a-xQ	2	2	2	5.0	{'neg': 0.02, 'neu': 0.767, 'pos': 0.213, 'compound': 0.9911}	0.02	0.767	0.213	0.9911
_lpqjZAseSvoDxPN-_JnzQ	Ug0ujy9-jd0Oc2nk3KIotA	2	3	2	5.0	{'neg': 0.029, 'neu': 0.765, 'pos': 0.205, 'compound': 0.9397}	0.029	0.765	0.205	0.9397
5VtT9Pf7zOBP2OD5xaKLYw	dsX3MiQiTy3OVI8MKn0I4w	4	2	3	2.0	{'neg': 0.086, 'neu': 0.759, 'pos': 0.155, 'compound': 0.9516}	0.086	0.759	0.155	0.9516
7GvOhqdl1EeSnvWQ0NH9mQ	US9PnIUuuTdDBZL56jrwKQ	0	0	1	4.0	{'neg': 0.022, 'neu': 0.713, 'pos': 0.265, 'compound': 0.9877}	0.022	0.713	0.265	0.9877
kPorLswaS8h4xy-notLk9Q	mIysRk_cJ5K_BMZ-r06TFw	4	0	1	3.0	{'neg': 0.05, 'neu': 0.871, 'pos': 0.078, 'compound': 0.8918}	0.05	0.871	0.078	0.8918
Yq8ASf8OS7SEs1dXHsfwwA	8TyAAhpneXVgxuQidiiKKg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.916}	0.0	0.597	0.403	0.916
oeZ0Pn09i95I2u19qxdTrw	ZAE-ImAc9EYEZhNzGRNH2Q	0	2	3	1.0	{'neg': 0.149, 'neu': 0.822, 'pos': 0.029, 'compound': -0.9951}	0.149	0.822	0.029	-0.9951
co5y_gskj-63igvAjKzKLw	4mfu-2w_VVykpxUHCNlsbw	0	0	0	5.0	{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}	0.0	0.806	0.194	0.6249
